"","X","Number","site","Unique_tree","Date","Observers","Spp","Live","Code","X.Stems","Diameters","DecayClass","Height","Cones.Brown","Cones.Green","MortalityCause1","MortalityCause2","MortalityCause3","MortalityCause4","MortalityCause5","DMR","PerDeadCrown","Easting","Northing","Age","Cored","Comments","Diameters2","Diameters3","Diameters4","Diameters5","Diameters6","Diameters7","Diameters8","Diameters9","Diameters10","Diameters102","BA_cm","BA_m2_per_ha","ENN_dist","ENN_ID","Neighbor_larger","density_2m","BA_2m","SDI_2m","density_4m","BA_4m","SDI_4m","density_6m","BA_6m","SDI_6m","LiveDead","PDC05","Delta_pdc","Diam","X","cwd_total_10_yr","cwd_normal_cum","cwd_normal_summer","cwd_peak_summer","cwd_peak_anom","vpd_normal_growing_season_avg","vpd_normal_annual_max","vpd_peak_vpd","vpd_peak_anom","avg_summer_tmax","peak_tmax","peak_winter_tmin","avg_ann_ppt","min_ann_ppt","tmean","ppt","Pndjfm","Avg_pdc","Avg_delta_pdc","Weighted_pdc","prop_died","n.died","Cluster","Swness","Slope","Elev","Tpi","Cum_cwd","Percent.Clay","Avg_depth","Pct_pimo","Pct_juos","SDI.Plot","Weighted_pimo","Weighted_juos","avg_ENN","avg_BA","avg_BA_2m","avg_BA_4m","avg_BA_6m","Dens.Plot","avg_height","avg_Diam","fdsi_anom","BA.Plot","AWC","Died","ips","rtb","ptb","pns","psf","ptm","pmb","mt","bb","Neighbor_larger_log","Diam_log","ENN_dist_log","BA_2m_log","BA_4m_log","BA_6m_log"
"2088",3293,18,"TOI533240","TOI53324018","7/10/2015","SF","PIMO","Y","",1,"19.7",1,5.55,"51","",NA,NA,NA,NA,NA,0,10,NA,NA,1,"","",19.7,10.73125,7.02,6.2,NA,NA,NA,NA,NA,NA,304.65065,0.30465065,2.54526802484335,"TOI53324057",0.0644180473601484,0,0,NA,5,990.4659,157.474012704115,14,3796.88015,252.155789550393,"L",5,-5,19.6950141545764,93,3318.80323791504,315.410981893539,218.048229217529,268.107879638672,1.22958063269205,12.53976,19.9864,24.7794,1.23981307288956,27.839999961853,1.13577589377011,-3.29999995231628,64.709294119966,48.6460798740387,8.39000034332275,282.859985351562,32.3830526241144,25.6603773584906,-5.37735849056604,-47.3107635794751,0.0138888888888889,1,"TOI533",0.30919,14.8268,2109.469971,25.157,200.126007,12.3,19.4,0.236650250126032,0.762865009500911,515.74,-41.4226405500323,-49.224403564044,1.68323864847698,409.415268867925,261.853190566038,1063.35344622642,2318.31354339623,53,3.72188679245283,19.432962035279,-1.56846829391758,2.170000925,16.7664947136247,"N","N","N","N","N","N","N","N","N","N",-2.74236144661969,2.98036551511143,0.934235958737621,-4.60517018598809,6.89818553469671,8.24193762907851
"2089",3294,63,"WHIS25120","WHIS2512063","7/20/2015","EK,JV,SF","JUOS","Y","",1,"19.7",1,3.82,NA,NA,NA,NA,NA,NA,NA,0,35,NA,NA,1,"","",19.7,7,NA,NA,NA,NA,NA,NA,NA,NA,304.65065,0.30465065,2.09929050963476,"WHIS2512062",1.13633435543302,0,0,NA,2,489.25125,74.6111795858211,4,938.3105,64.1259119864801,"L",5,-30,19.6950141545764,96,3667.26158046722,356.028111994267,236.405380249023,285.82633972168,1.20905175432385,12.2677,19.3927,23.4129,1.20730481057305,28.1763333002726,1.1367695873681,-4.17999982833862,64.0488940972567,42.0878003754616,7.86999988555908,278.609985351562,30.8803040562789,33.375,-20,-173.515185644938,0.040983606557377,5,"WHIS25",-0.289974,15.1974,2018.550049,18.843,284.536987,17.4,27.4,0.482555289066744,0.501358209548544,754.67,-169.585848526363,-180.425399198295,1.27251983846769,340.877320625,517.127483125,1729.1261725,3580.57320375,80,3.600875,17.9991934561144,-1.14364687610974,2.727118565,8.0340328226012,"N","N","N","N","N","N","N","N","N","N",0.127807603958962,2.98036551511143,0.741599435089469,-4.60517018598809,6.19289660039097,6.84409157508036
"2090",3295,48,"DES1014","DES101448","5/25/2015","SF,JV","PIMO","Y","",1,"19.8",1,6.1,"0","0","PNS",NA,NA,NA,NA,3,5,NA,NA,1,"","",19.8,31.4,NA,NA,NA,NA,NA,NA,NA,NA,307.7514,0.3077514,1.75523848160026,"DES101475",0.163248648097133,1,50.24,41.8941532453666,8,2097.11310430556,315.473516881575,13,3928.24510430556,255.368161455224,"L",10,5,19.7949888457164,1,3688.29286670685,352.409096300602,231.049015045166,282.763671875,1.2238254805792,12.59658,19.7938,23.4708,1.18576523962049,29.0463331858317,1.13164022190306,-3.83999991416931,52.3966437747836,38.8823192842007,8.35999965667725,246.320007324219,26.3165166121642,72.8571428571429,-14.375,-174.436018179587,0.636363636363636,35,"DES1014",-0.957873,15.4474,2075.98999,-33.595001,187.207993,9.6,25.75555556,0.935654173853954,0.0640496227762968,573.93,-190.58123008664,NA,1.90111595459874,801.968361640946,474.919985437243,2043.05946865484,4881.09453040638,54,5.0562962962963,27.8293891424069,-1.97877960814566,4.33072915286111,16.9743491443045,"N","N","N","N","Y","N","N","N","Y","N",-1.81248079204131,2.98542881706798,0.562604734637749,3.91701054693918,7.64832173414097,8.27595061245349
"2091",3296,36,"DES1014240","DES101424036","5/26/2015","JV,PW","PIMO","Y","",1,"19.8",1.08695652173913,6.4,"1","0","PNS",NA,NA,NA,NA,4,10,NA,NA,1,"","",19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.7514,0.3077514,2.12388915557642,"DES101424037",0.17151311090705,0,0,NA,5,1302.22865,196.148137052832,15,7337.28275,433.699223925026,"L",20,10,19.7949888457164,3,3688.29286670685,352.409096300602,231.049015045166,282.763671875,1.2238254805792,11.28272,18.1222,22.3992,1.23600887309488,26.6909998575846,1.13971002355124,-2.19000005722046,73.5708457428694,53.7006796257496,7.59000015258789,339.25,38.6948680443287,50.0877192982456,-1.75438596491228,-28.7625748851626,0.411764705882353,21,"DES1014",-0.998216,14.3468,2091.949951,-13.2065,187.207993,9.8,36.66666667,0.868018626181357,0.131843606205053,362.93,-43.2395221260304,74.6441911210363,1.6523873861377,856.041302727273,901.639346363636,2981.34182181818,5831.82251272727,55,4.99509090909091,27.2421622054789,-1.94750296928208,4.708327165,18.1330284039839,"N","N","N","N","Y","N","N","N","Y","N",-1.76309556686057,2.98542881706798,0.753248915377819,-4.60517018598809,7.17184010090293,8.90072521842228
"2092",3297,74,"ROB938","ROB93874","6/29/2015","SF, EK, JV ","PIMO","Y","",2.22222222222222,"23.3",1.73076923076923,6.9,"0","2","RTB",NA,NA,NA,NA,0,60,NA,NA,1,"","",23.3,10.3052631578947,7.3,7,NA,NA,NA,NA,NA,NA,426.16865,0.42616865,1.18695445830793,"ROB93875",0.577078229475584,3,1077.6323,609.326677358392,7,1679.9785,257.166383938282,16,3351.69095,234.237599540867,"L",25,-35,23.2941030356157,49,3046.27237224579,289.072462111712,209.933895111084,274.032081604004,1.30532557145669,10.51712,17.184,20.7689,1.20861848230912,25.132666460673,1.14751055952284,-3.52999997138977,100.593651660752,76.977239803791,6.82999992370605,426.359985351562,51.8659531342983,52.2535211267606,-10.7746478873239,-131.596696690065,0.123711340206186,24,"ROB938",-0.792706,12.6433,2183.560059,-2.48755,202.899002,19.3,33,0.52243904777887,0.476458178505502,834.26,-186.585339105999,-118.086000872077,1.12132732461597,302.378905304196,850.130760912587,3441.98207981119,7170.60075406643,143,4.68867132867133,17.5117501562521,-1.370131592267,4.32411834585,5.96430293878834,"N","N","Y","N","N","N","N","N","N","N",-0.549777441983744,3.14820023993915,0.171390747838363,6.98253087822329,7.42654222713578,8.11722324222825
"2093",3298,8,"FC795240","FC7952408","6/7/2015","SF, JV ","JUOS","Y","",2.57142857142857,"19.8",2.8,2.05,"","",NA,NA,NA,NA,NA,0,25,NA,NA,1,"","",19.8,22.6714285714286,17.95,13.4,NA,NA,NA,NA,NA,NA,307.7514,0.3077514,1.36584605533471,"FC79524010",2.46515661667177,1,758.6554,370.081045593438,5,2748.6147,357.220644249293,8,8719.92915,439.987662433753,"L",15,-10,19.7949888457164,27,3578.82793807983,339.311673909426,226.234310150146,272.05305480957,1.20252783332915,11.84158,18.8877,23.3301,1.23520068616083,27.4480000178019,1.13523753378034,-4.07999992370605,67.591685920608,43.0758600387573,7.69000005722046,286.140014648438,30.9105300113042,40.7954545454545,-2.38636363636364,-31.2214230708106,0.24,12,"FC795",0.453777,15.4549,2159.600098,12.6445,283.417999,10.4,15.2,0.0339116903781355,0.937517549606889,1709.44,-56.1972280189446,-25.5284577336814,2.37937108534505,1353.55502173913,593.179618478261,2752.25675869565,6161.74316304348,46,2.31152173913043,35.0483973747028,-1.58871686926396,6.2264531,17.8621971573905,"N","N","N","N","N","N","N","N","N","N",0.902255341651476,2.98542881706798,0.311774057385403,6.63156083698094,7.91885595647345,9.07336753866767
"2094",3299,34,"NP342360","NP34236034","7/21/2015","JV,EK","JUOS","Y","",1,"19.8",1.21428571428571,3.3,NA,NA,NA,NA,NA,NA,NA,0,30,NA,NA,1,"","",19.8,16.1111111111111,13.1,12.85,14.1,NA,NA,NA,NA,NA,307.7514,0.3077514,1.43461082309157,"NP34236033",0.872997653300684,1,268.66625,160.880946241467,7,2428.8214,345.690873066346,12,4614.18225,286.01769818116,"L",20,-10,19.7949888457164,32,3986.63715076447,381.020485639572,243.037841796875,292.978820800781,1.20548643221431,12.83222,20.1952,23.8959,1.18324651402313,28.5593334197998,1.134130090277,-3.36999988555908,54.2000443228364,39.6620997819901,8.61999988555908,253.440002441406,27.570091412584,48.6170212765957,-31.9148936170213,-298.118356653466,0.233333333333333,14,"NP342",-0.930418,7.31678,2099.570068,16.371799,271.842987,5.2,31.6,0.45763629206849,0.54236370793151,406.48,-494.177130930524,-139.763192814304,2.24045394218922,498.555159574468,121.406676595745,951.754944680851,2418.06568723404,47,3.21021276595745,21.964530882225,-2.0574730187422,2.34330925,11.7558420427121,"N","N","N","N","N","N","N","N","N","N",-0.13582241123242,2.98542881706798,0.360893609008778,5.59350712317755,7.79516551531274,8.43689210453234
"2095",3301,20,"ROB926120","ROB92612020","8/1/2015","SF,EK,JV","PIMO","Y","",1,"19.8",NA,4.51,"2","0","IPS","PSF",NA,NA,NA,0,5,NA,NA,1,"","",19.8,19.8,NA,NA,NA,NA,NA,NA,NA,NA,307.7514,0.3077514,5.7259524749339,"ROB92612021",6.58259361289664,0,0,NA,0,0,NA,1,2025.8024,90.4404545954425,"L",0,-5,19.7949888457164,46,3199.28099822998,303.548665121198,219.800197601318,274.332450866699,1.24809920036693,11.86146,18.8439,22.5266,1.19543194349365,27.8036664326986,1.13222475958114,-4.78999996185303,68.2614838132381,48.0796599297523,7.6100001335144,297.989990234375,33.8733551584005,23.0952380952381,-9.52380952380952,-118.49631586851,0,0,"ROB926",0.591054,16.0853,2167.449951,-7.38843,232.738007,9.7,27,0.53882064461368,0.459859005493599,424.13,-132.683096307293,-95.4427976554879,3.10600624521432,914.610228571429,428.127785714286,1485.24953095238,2882.87511904762,21,5.40285714285714,30.5494985544369,-1.36793361722862,1.92078148,15.4753772585848,"N","Y","N","N","N","Y","N","N","N","N",1.88442883376789,2.98542881706798,1.74500890676965,-4.60517018598809,-4.60517018598809,7.61372608427257
"2096",3302,48,"ROB938120","ROB93812048","6/30/2015","SF, EK, JV ","PIMO","Y","",1,"19.8",1.28205128205128,5.2,"0","0","RTB",NA,NA,NA,NA,0,70,NA,NA,1,"","",19.8,9.075,9.025,NA,NA,NA,NA,NA,NA,NA,307.7514,0.3077514,0.154261716844339,"ROB93812047",0.826446280991736,7,914.1639,631.233101757664,17,3257.94625,521.377458526803,23,4399.24205,313.018897496847,"L",10,-60,19.7949888457164,50,3046.27237224579,289.072462111712,209.933895111084,274.032081604004,1.30532557145669,10.51712,17.184,20.7689,1.20861848230912,25.132666460673,1.14751055952284,-3.52999997138977,100.593651660752,76.977239803791,6.82999992370605,426.359985351562,51.8659531342983,61.0576923076923,-13.7019230769231,-145.745874925986,0.246478873239437,35,"ROB938",-0.673609,10.2876,2176.060059,-12.7852,218.662003,16,18.8,0.513875852297884,0.367997874789693,564.65,-189.986548371638,-174.807514312598,1.09830897970029,366.986567145631,642.744257495621,2160.78846765191,4131.00829674643,103,3.90970873786408,19.4533973111761,-1.370131592267,3.7800616416,16.4008165595022,"N","N","Y","N","N","N","N","N","N","N",-0.190620359608649,2.98542881706798,-1.8691046589885,6.81802081593858,8.0888553605881,8.38918981682028
"2097",3303,68,"ROB938240","ROB93824068","7/15/2015","SF, JV, EK","PIMO","Y","",1,"19.8",1.58064516129032,6.03,"0","0","RTB","PNS",NA,NA,NA,0,10,NA,NA,1,"","",19.8,8.92083333333333,7.55,5.95,NA,NA,NA,NA,NA,NA,307.7514,0.3077514,1.07082363754472,"ROB93824065",0.817289052137537,7,1325.0643,850.282236671128,15,2159.65275,365.697694019772,31,5920.4857,421.385197877228,"L",10,0,19.7949888457164,51,3046.27237224579,289.072462111712,209.933895111084,274.032081604004,1.30532557145669,10.51712,17.184,20.7689,1.20861848230912,25.132666460673,1.14751055952284,-3.52999997138977,100.593651660752,76.977239803791,6.82999992370605,426.359985351562,51.8659531342983,46.3698630136986,-6.71232876712329,-50.5503580542013,0.137931034482759,28,"ROB938",-0.725987,14.2851,2199.550049,-2.48755,202.899002,25.4,15.4,0.56436086636568,0.431641440760556,1005.58,-131.563954928796,54.5646989931383,1.08408538602415,295.567382758621,702.30463,2671.67900517241,5611.53517827586,145,4.33468965517241,17.3461209862027,-1.370131592267,4.28582705,18.8010370407911,"N","N","Y","N","Y","N","N","N","N","N",-0.20176244970756,2.98542881706798,0.0684281070792905,7.18922381231985,7.67770735422873,8.68617545748074
"2098",3304,93,"ROB938240","ROB93824093","7/15/2015","SF, JV, EK","PIMO","Y","",1,"19.8",1.58064516129032,6.97,"5","0","PTB","PSF","RTB",NA,NA,0,40,NA,NA,1,"","",19.8,8.92083333333333,7.55,5.95,NA,NA,NA,NA,NA,NA,307.7514,0.3077514,0.492710985372119,"ROB938240150",1.37292113049689,6,1145.1423,733.636068233884,14,2534.78855,410.227365281038,27,5261.59595,373.000755705602,"L",25,-15,19.7949888457164,51,3046.27237224579,289.072462111712,209.933895111084,274.032081604004,1.30532557145669,10.51712,17.184,20.7689,1.20861848230912,25.132666460673,1.14751055952284,-3.52999997138977,100.593651660752,76.977239803791,6.82999992370605,426.359985351562,51.8659531342983,46.3698630136986,-6.71232876712329,-50.5503580542013,0.137931034482759,28,"ROB938",-0.725987,14.2851,2199.550049,-2.48755,202.899002,25.4,15.4,0.56436086636568,0.431641440760556,1005.58,-131.563954928796,54.5646989931383,1.08408538602415,295.567382758621,702.30463,2671.67900517241,5611.53517827586,145,4.33468965517241,17.3461209862027,-1.370131592267,4.28582705,18.8010370407911,"N","N","Y","Y","N","Y","N","N","N","N",0.316940681943551,2.98542881706798,-0.707832513411001,7.04329292024332,7.83786944541196,8.56819157282123
"2099",3306,7,"SS32240","SS322407","8/13/2014","PW, SF, AU","PIMO","Y","",1,"19.8",1,5.33,"0","0",NA,NA,NA,NA,NA,0,50,NA,NA,1,"","",19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.7514,0.3077514,2.06828742288601,"SS322405",7.91370778491991,0,0,NA,6,4313.3238,531.646119739998,8,6640.127935,353.570033780876,"L",30,-20,19.7949888457164,75,2486.91682529449,243.866085410118,181.449630737305,238.438331604004,1.31407449348412,12.57378,19.6143,23.9874,1.22295468102354,28.8400001525879,1.13938975161215,-4.19000005722046,71.2508100115061,54.0080191206932,7.94999980926514,294.480010986328,35.0050101538181,36.0714285714286,-17.4107142857143,-250.257233537724,0.0161290322580645,1,"SS32",0.59576,23.1577,1897.579956,-54.537201,267.062012,11.8,30.6,0.260954767013531,0.724459548290275,806.27,-303.823394714899,-222.750285906202,1.92664910987789,641.900518818182,435.875556090909,1897.18819127273,4412.567976,55,3.83490909090909,26.3753695901085,-1.25607062863187,3.5305528535,18.8690207276594,"N","N","N","N","N","N","N","N","N","N",2.0685964184655,2.98542881706798,0.726720932910203,-4.60517018598809,8.36946638757843,8.80088801559809
"2100",3307,29,"SS32240","SS3224029","8/13/2014","PW, SF, AU","JUOS","Y","",1,"19.8",1,3.1,"0","0",NA,NA,NA,NA,NA,0,90,NA,NA,1,"","",19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.7514,0.3077514,1.51439884232636,"SS3224028",1.45701969186818,1,448.39985,242.673648087603,5,2145.96235,292.869675930623,9,5016.84865,288.986364426068,"L",60,-30,19.7949888457164,75,2486.91682529449,243.866085410118,181.449630737305,238.438331604004,1.31407449348412,12.57378,19.6143,23.9874,1.22295468102354,28.8400001525879,1.13938975161215,-4.19000005722046,71.2508100115061,54.0080191206932,7.94999980926514,294.480010986328,35.0050101538181,36.0714285714286,-17.4107142857143,-250.257233537724,0.0161290322580645,1,"SS32",0.59576,23.1577,1897.579956,-54.537201,267.062012,11.8,30.6,0.260954767013531,0.724459548290275,806.27,-303.823394714899,-222.750285906202,1.92664910987789,641.900518818182,435.875556090909,1897.18819127273,4412.567976,55,3.83490909090909,26.3753695901085,-1.25607062863187,3.5305528535,18.8690207276594,"N","N","N","N","N","N","N","N","N","N",0.376393042473953,2.98542881706798,0.415018556468917,6.10570765795049,7.67134803867148,8.52055924987966
"2101",3308,79,"SS32360","SS3236079","8/14/2014","PW, SF, AU","JUOS","Y","",1,"19.8",1.22222222222222,2.19,"0","0",NA,NA,NA,NA,NA,0,80,NA,NA,1,"","",19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.7514,0.3077514,0.693416322027038,"SS3236078",1.99979593918988,1,615.44,312.883476271244,4,1700.75745,232.540422320545,8,2533.20285,163.163871140236,"L",90,10,19.7949888457164,76,2486.91682529449,243.866085410118,181.449630737305,238.438331604004,1.31407449348412,12.57378,19.6143,23.9874,1.22295468102354,28.8400001525879,1.13938975161215,-4.19000005722046,71.2508100115061,54.0080191206932,7.94999980926514,294.480010986328,35.0050101538181,42.9775280898876,-15.5056179775281,-177.428891099613,0.104166666666667,10,"SS32",0.472415,21.004999,1906.459961,-29.702499,228.697998,14.2,26.8,0.239228315927709,0.759281262376754,959.46,-140.646771867584,-192.608813322355,1.59045218403598,461.730408734177,385.739063291139,1757.51056544304,4259.03253822785,79,3.14025316455696,21.4212223193533,-1.25607062863187,3.647770229,19.6987206839549,"N","N","N","N","N","N","N","N","N","N",0.693045144949429,2.98542881706798,-0.366124706886481,6.4223537075563,7.43883486935187,7.83724367726481
"2102",3309,5,"SS604120","SS6041205","8/18/2014","SF, TD, AU","PIMO","Y","",1,"19.8",2,3.15,"0","0","PNS","PTB",NA,NA,NA,0,5,NA,NA,1,"","",19.8,20.1,18.1,27.6,NA,NA,NA,NA,NA,NA,307.7514,0.3077514,2.66376968689784,"SS6041203",0.92082440567289,0,0,NA,2,380.10485,60.9294150239507,4,726.6117,52.2300681449577,"L",0,-5,19.7949888457164,82,3188.37257671356,305.712294608355,216.363651275635,269.249572753906,1.24443071267501,11.98386,19.1877,23.624,1.23120540763093,27.1843333562215,1.13741983925522,-4.46000003814697,72.8032580403924,51.2470395131111,7.78000020980835,312.390014648438,35.2288686786572,30.7692307692308,-10,-198.178144891016,0.111111111111111,2,"SS604",-0.755437,31.924999,2200.070068,36.4133,212.337006,14.2,24.2,0.191520536938129,0.73110554426431,211.57,-44.3645894527335,-444.279833592269,3.71898372102691,794.847170833333,37.4870208333333,558.859816666667,1422.07329166667,12,4.05916666666667,26.4709118382689,-1.11752138368343,0.953916605,6.8202836545355,"N","N","N","Y","Y","N","N","N","N","N",-0.0824859170680987,2.98542881706798,0.979742295073615,-4.60517018598809,5.94047344389818,6.58840598446639
"2103",3310,17,"TOI1577360","TOI157736017","10/3/2015","PW,SF","JUOS","Y","",1,"19.8",1.18918918918919,7.32,NA,NA,"MT",NA,NA,NA,NA,0,40,NA,NA,1,"","",19.8,10.95,8.45,13.5,12.1,NA,NA,NA,NA,NA,307.7514,0.3077514,0.506430817458784,"TOI157736019",0.147331904907662,4,3015.557875,1472.85668453791,10,4880.46075,649.368037726015,21,12708.07132,720.245914546363,"L",10,-30,19.7949888457164,86,3175.93288040161,308.264268696308,213.241016387939,267.138854980469,1.25275549472375,12.91598,20.6711,24.0149,1.16176207361969,28.3026666641235,1.13982186570519,-2.49000000953674,71.5177637466997,54.5261796257496,8.68000030517578,317.190002441406,38.3118361027877,61.3917525773196,-20.0515463917526,-197.979426665459,0.364485981308411,39,"TOI1577",0.436857,19.5249,2123.179932,6.60327,179.824997,11.6,20.8,0.605671183126135,0.340880519117703,787.49,-267.435591866839,-83.2793536532767,1.3416721770095,536.884110824742,835.305753298969,2915.74182675258,7099.5359077835,97,4.67491981672394,23.1156203205793,-2.15323705607725,5.207875875,18.8773828311554,"N","N","N","N","N","N","N","N","Y","N",-1.91506738081641,2.98542881706798,-0.680367554042556,8.01154344134275,8.49299695935866,9.4499933944876
"2104",3311,36,"TOI1596120","TOI159612036","7/30/2015","SF,JV","PIMO","Y","",1,"19.8",1.26666666666667,4.98,"2","4","PSF","IPS","PTB",NA,NA,0,10,NA,NA,1,"","",19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.7514,0.3077514,3.38792950250044,"TOI159612034",0.225385164779104,0,0,NA,2,293.56645,49.5209450468033,7,3164.2722,189.974449611425,"L",5,-5,19.7949888457164,88,3134.64733028412,303.739129334688,203.471092224121,267.511856079102,1.31474133821644,12.2718,19.616,22.861,1.16542618270799,27.7380000432332,1.13670778850321,-3.25,76.9462520967722,59.3902802252769,8.15999984741211,337.100006103516,40.4174112307072,40.3947368421053,-22.8289473684211,-280.322123934918,0.159574468085106,15,"TOI1596",-0.017616,23.792601,2250.780029,0.471191,245.602997,14.9,20.8,1,0,687.87,-291.842211219914,NA,1.63758096858163,531.262782519737,612.989642763158,2227.81936203289,5015.50682219079,76,4.68723684210526,23.6712977511322,-1.94585646135633,4.03769714715,18.9111531327053,"N","Y","N","Y","N","Y","N","N","N","N",-1.48994449684906,2.98542881706798,1.22021896857463,-4.60517018598809,5.68213808235161,8.05968151580787
"2105",3312,70,"TOI1596120","TOI159612070","7/30/2015","SF,JV","PIMO","Y","",1,"19.8",1.26666666666667,5.2,"0","0","IPS","PTB","PSF",NA,NA,4,35,NA,NA,1,"","",19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.7514,0.3077514,0.669147042283723,"TOI159612083",0.385904499540863,1,118.76265,83.5587032876102,7,4207.757,537.289814260746,11,5930.65145,343.881102880509,"L",15,-20,19.7949888457164,88,3134.64733028412,303.739129334688,203.471092224121,267.511856079102,1.31474133821644,12.2718,19.616,22.861,1.16542618270799,27.7380000432332,1.13670778850321,-3.25,76.9462520967722,59.3902802252769,8.15999984741211,337.100006103516,40.4174112307072,40.3947368421053,-22.8289473684211,-280.322123934918,0.159574468085106,15,"TOI1596",-0.017616,23.792601,2250.780029,0.471191,245.602997,14.9,20.8,1,0,687.87,-291.842211219914,NA,1.63758096858163,531.262782519737,612.989642763158,2227.81936203289,5015.50682219079,76,4.68723684210526,23.6712977511322,-1.94585646135633,4.03769714715,18.9111531327053,"N","Y","N","Y","N","Y","N","N","Y","N",-0.952165350644236,2.98542881706798,-0.40175144885903,4.7772111615689,8.3446873821621,8.687891028773
"2106",3314,40,"RAV339360","RAV33936040","5/23/2015","SF,JV","JUOS","Y","",2,"18.2,7.8",1.09090909090909,3.83,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA,1,"","",18.2,7.8,11.3,NA,NA,NA,NA,NA,NA,NA,307.7828,0.3077828,1.52803424493093,"RAV33936036",2.14497041420118,1,660.185,331.011265400387,4,2975.4326,364.277136629401,6,3343.00885,192.585602103626,"L",10,-10,19.795998665324,40,4432.43423175812,427.171397686005,266.587501525879,313.826126098633,1.17719744662586,13.32222,20.822,25.275,1.21386034002497,29.8963335037231,1.1362597763526,-3.08999991416931,54.2084257955551,40.6984201865196,8.76000022888184,244.970001220703,29.1032352746725,70.2083333333333,-53.75,-558.364611794705,0.375,21,"RAV339",0.022198,6.96892,1887.670044,0.49585,307.390991,4.6,43,0.579260070790494,0.420318557222316,474.64,-790.807334952478,-203.583613290735,2.01917721378344,502.760288085106,242.776224255319,1071.00346744681,2306.13840404255,47,5.61021276595745,23.1576887301347,-2.13429171683794,2.363073354,10.7245923975298,"N","N","N","N","N","N","N","N","N","N",0.763125759371654,2.98547982966814,0.423982102097204,6.49253524592783,7.99814808002335,8.11462952505212
